Jinja,جينجا,
Job ID,معرف الوظيفة,
Job Id,معرف الوظيفة,
Job Info,معلومات الوظيفة,
Job Name,اسم الوظيفة,
Job Status,الحالة الوظيفية,
Job Stopped Successfully,تم إيقاف المهمة بنجاح,
Job is in {0} state and can't be cancelled,الوظيفة في حالة {0} ولا يمكن إلغاؤها,
Job is not running.,الوظيفة لا تعمل.,
Job stopped successfully,تم إيقاف المهمة بنجاح,
Join video conference with {0},انضم إلى مؤتمر فيديو مع {0},
Jump to field,القفز الى الميدان,
K,K,Number system
Kanban,لوحة المهام,
Kanban Board,مجلس كانبان,
Kanban Board Column,عمود لوح كانبان,
Kanban Board Name,اسم لوح كانبان,
Kanban Settings,إعدادات كانبان,Button in kanban view menu
Kanban View,عرض كانبان,
Keep Closed,ابقِ مغلقًا,
Keep track of all update feeds,تتبع جميع خلاصات التحديث,
Keeps track of all communications,يتتبع جميع الاتصالات,
Key,مفتاح,
Keyboard Shortcuts,اختصارات لوحة المفاتيح,
Keycloak,عباءة المفاتيح,
Kh,Kh,Number system
Knowledge Base,قاعدة المعرفة,
Knowledge Base Contributor,مشارك قاعدة المعرفة,
Knowledge Base Editor,محرر قاعدة المعرفة,
L,L,Number system
LDAP Auth,مصادقة LDAP,
LDAP Custom Settings,إعدادات LDAP المخصصة,
LDAP Email Field,LDAP البريد الإلكتروني الميدان,
LDAP First Name Field,LDAP الاسم الميدان,
LDAP Group,مجموعة LDAP,
LDAP Group Field,حقل مجموعة LDAP,
LDAP Group Mapping,تعيين مجموعة LDAP,
LDAP Group Mappings,تعيينات LDAP,
LDAP Group Member attribute,سمة عضو مجموعة LDAP,
LDAP Last Name Field,حقل اسم العائلة LDAP,
LDAP Middle Name Field,حقل الاسم الأوسط LDAP,
LDAP Mobile Field,حقل LDAP المحمول,
LDAP Not Installed,لم يتم تثبيت لداب,
LDAP Phone Field,حقل هاتف LDAP,
LDAP Search String,LDAP بحث سلسلة,
"LDAP Search String must be enclosed in '()' and needs to contian the user placeholder {0}, eg sAMAccountName={0}",يجب أن تكون سلسلة بحث LDAP محاطة بـ '()' ويجب أن تحتوي على العنصر النائب للمستخدم {0}، على سبيل المثال sAMAccountName={0},
LDAP Search and Paths,بحث ومسارات LDAP,
LDAP Security,أمان LDAP,
LDAP Server Settings,إعدادات خادم LDAP,
LDAP Server Url,خادم LDAP رابط,
LDAP Settings,إعدادات LDAP,
LDAP User Creation and Mapping,إنشاء مستخدم LDAP ورسم الخرائط,
LDAP Username Field,LDAP اسم المستخدم الميدان,
LDAP is not enabled.,لم يتم تمكين LDAP.,
LDAP search path for Groups,مسار بحث LDAP للمجموعات,
LDAP search path for Users,مسار بحث LDAP للمستخدمين,
LDAP settings incorrect. validation response was: {0},إعدادات LDAP غير صحيحة. كانت استجابة التحقق: {0},
Label,ملصق,
Label Help,التسمية تعليمات,
Label and Type,التسمية و النوع,
Label is mandatory,التسمية إلزامية,
Landing Page,الصفحة المقصودة,
Landscape,المناظر الطبيعيه,
Language,اللغة,
Language Code,كود اللغة,
Language Name,اسم اللغة,
Last,الاخير,
Last 10 active users,آخر 10 مستخدمين نشطين,
Last 14 Days,آخر 14 يومًا,
Last 30 Days,آخر 30 يومًا,
Last 6 Months,آخر 6 أشهر,
Last 7 Days,آخر 7 أيام,
Last 90 Days,آخر 90 يومًا,
Last Active,آخر تواجد في,
Last Edited by You,آخر تعديل بواسطتك,
Last Edited by {0},تم التعديل الأخير بواسطة {0},
Last Execution,آخر تنفيذ,
Last Heartbeat,آخر نبضات القلب,
Last IP,أخر IP,
Last Known Versions,المعروفة إصدارات مشاركة,
Last Login,آخر تسجيل دخول,
Last Modified Date,تاريخ آخر تعديل,
Last Modified On,آخر تعديل ل,
Last Month,الشهر الماضي,
Last Name,اسم العائلة,
Last Password Reset Date,تاريخ إعادة تعيين كلمة المرور الأخيرة,
Last Quarter,الربع الأخير,
Last Received At,آخر استلام في,
Last Reset Password Key Generated On,تم إنشاء مفتاح إعادة تعيين كلمة المرور الأخير في,
Last Run,التشغيل الأخير,
Last Sync On,آخر مزامنة تشغيل,
Last Synced On,آخر مزامنة في,
Last Updated,آخر تحديث,
Last Updated By,آخر تحديث بواسطة,
Last Updated On,آخر تحديث يوم,
Last User,آخر مستخدم,
Last Week,الاسبوع الماضي,
Last Year,العام الماضي,
Last synced {0},آخر مزامنة {0},
Layout,التخطيط,
Layout Reset,إعادة تعيين التخطيط,
"Layout will be reset to standard layout, are you sure you want to do this?",سيتم إعادة تعيين التخطيط إلى التخطيط القياسي، هل أنت متأكد من أنك تريد القيام بذلك؟,
Lead Conversion Time,وقت تحويل الرصاص,
Learn more,تعلم المزيد,
Leave blank to repeat always,اتركه فارغ لتكرار دائما,
Leave this conversation,ترك هذه المحادثة,
Ledger,دفتر الأستاذ,
Left,ترك,
Left Bottom,اليسار السفلي,
Left Center,مركز اليسار,
Left this conversation,تركت هذه المحادثة,
Legal,قانوني,
Length,الطول,
Length of passed data array is greater than value of maximum allowed label points!,طول مصفوفة البيانات التي تم تمريرها أكبر من قيمة الحد الأقصى لنقاط التسمية المسموح بها!,
Length of {0} should be between 1 and 1000,يجب أن يكون طول {0} بين 1 و 1000,
Less,أقل,
Less Than,أقل من,
Less Than Or Equal To,أقل من أو يساوي,
Let us continue with the onboarding,دعونا نستمر في الإعداد,
Let's Get Started,هيا بنا نبدأ,
Let's avoid repeated words and characters,دعونا تجنب الكلمات المكررة وشخصيات,
Let's set up your account,دعنا نقوم بإعداد حسابك,
Let's take you back to onboarding,دعنا نعيدك إلى الإعداد,
Letter,رسالة,
Letter Head,ترئيس الرسالة,
Letter Head Based On,رسالة رئيس بناء على,
Letter Head Image,صورة رأس الرسالة,
Letter Head Name,اسم ترئيس الرسالة,
Letter Head Scripts,مخطوطات رأس الرسالة,
Letter Head cannot be both disabled and default,لا يمكن تعطيل رأس الرسالة وافتراضيًا,
Letter Head in HTML,ترئيس الرسالة كصيغة HTML,
Level,المستوى,
"Level 0 is for document level permissions, higher levels for field level permissions.",المستوى 0 مخصص لأذونات مستوى المستند ، ومستويات أعلى للأذونات على مستوى الحقل.,
Library,مكتبة,
License,رخصة,
License Type,نوع الترخيص,
Light,ضوء,
Light Blue,أزرق فاتح,
Light Color,لون فاتح,
Light Theme,موضوع الضوء,
Like,مثل,
Liked,أحب,
Liked By,أحب بواسطة,
Liked by me,أعجبني,
Likes,يحب,
Limit,حد,
Limit must be a non-negative integer,يجب أن يكون الحد عددًا صحيحًا غير سالب,
Line,خط,
Link,رابط,
Link Cards,بطاقات الارتباط,
Link Count,عدد الروابط,
Link Details,تفاصيل الرابط,
Link DocType,رابط الاستمارة,
Link Document Type,رابط نوع الوثيقة,
Link Expired,انتهت صلاحية الرابط,
Link Field Results Limit,حد نتائح حقل الرابط,
Link Fieldname,اسم الحقل الرابط,
Link Filters,مرشحات الارتباط,
Link Name,اسم الرابط,
Link Title,لينك تيتل,
Link To,رابط ل,
Link To in Row,رابط إلى في الصف,
Link Type,نوع الرابط,
Link Type in Row,نوع الارتباط في الصف,
"Link for About Us Page is ""/about"".","رابط صفحة ""معلومات عنا"" هو ""/about"".",
"Link that is the website home page. Standard Links (home, login, products, blog, about, contact)",الرابط الذي هو الصفحة الرئيسية للموقع. الروابط القياسية (الصفحة الرئيسية، تسجيل الدخول، المنتجات، المدونة، حول، جهة الاتصال),
Link to the page you want to open. Leave blank if you want to make it a group parent.,الرابط إلى الصفحة التي تريد فتحها. اتركه فارغا إذا كنت تريد أن تجعل من أحد الوالدين المجموعة.,
Linked,مرتبط,
Linked With,ترتبط,
Linked with {0},مرتبط بـ {0},
LinkedIn,ينكدين,
Links,الروابط,
List,قائمة,
List / Search Settings,إعدادات القائمة / البحث,
List Columns,أعمدة القائمة,
List Filter,تصفية القائمة,
List Settings,إعدادات القائمة,
List View,عرض القائمة,
List View Settings,إعدادات عرض القائمة,
List a document type,قائمة نوع مستند,
"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]",القائمة كما [{ &quot;التسمية&quot;: _ ( &quot;وظائف&quot;)، &quot;الطريق&quot;: &quot;وظائف&quot;}],
"List of email addresses, separated by comma or new line.",قائمة عناوين البريد الإلكتروني، مفصولة بفاصلة أو سطر جديد.,
List of patches executed,قائمة التصحيحات المنفذة,
List setting message,رسالة إعداد القائمة,
Lists,القوائم,
Load Balancing,تحميل موازنة,
Load More,تحميل المزيد,
Load More Communications,تحميل المزيد من الاتصالات,Form timeline
Load more,تحميل المزيد,
Loading,تحميل,
Loading Filters...,جارٍ تحميل عوامل التصفية...,
Loading import file...,جارٍ تحميل ملف الاستيراد...,
Loading versions...,جارٍ تحميل الإصدارات...,
Loading...,تحميل ...,
Location,الموقع,
Log,سجل,
Log API Requests,تسجيل طلبات API,
Log Data,تسجيل البيانات,
Log DocType,سجل DocType,
Log In To {0},تسجيل الدخول إلى {0},
Log Index,مؤشر السجل,
Log Setting User,مستخدم إعداد السجل,
Log Settings,إعدادات السجل,
Log in to access this page.,تسجيل الدخول للوصول إلى هذه الصفحة.,
Log out,تسجيل الخروج,
Logged Out,تسجيل الخروج,
Login,دخول,
Login After,بعد الدخول,
Login Before,تسجيل الدخول قبل,
Login Failed please try again,فشل تسجيل الدخول يرجى المحاولة مرة أخرى,
Login Id is required,مطلوب معرف تسجيل الدخول,
Login Methods,طرق تسجيل الدخول,
Login Page,صفحة تسجيل الدخول,
Login To {0},تسجيل الدخول إلى {0},
Login Verification Code from {},تسجيل الدخول رمز التحقق من {},
Login and view in Browser,تسجيل الدخول وعرض في المتصفح,
Login is required to see web form list view. Enable {0} to see list settings,مطلوب تسجيل الدخول لرؤية عرض قائمة نموذج الويب. قم بتمكين {0} لرؤية إعدادات القائمة,
Login link sent to your email,تم إرسال رابط تسجيل الدخول إلى بريدك الإلكتروني,
Login not allowed at this time,تسجيل الدخول غير مسموح في هذا الوقت,
Login required,تسجيل الدخول مطلوب,
"Login session expired, refresh page to retry",انتهت صلاحية جلسة تسجيل الدخول، ثم حدث الصفحة لإعادة المحاولة,
Login to comment,سجل الدخول للتعليق,
Login to start a new discussion,تسجيل الدخول لبدء مناقشة جديدة,
Login to view,تسجيل الدخول للعرض,
Login to {0},تسجيل الدخول إلى {0},
Login token required,رمز تسجيل الدخول مطلوب,
Login with Email Link,تسجيل الدخول مع رابط البريد الإلكتروني,
Login with Frappe Cloud,تسجيل الدخول باستخدام Frappe Cloud,
Login with LDAP,تسجيل الدخول مع LDAP,
Login with email link,تسجيل الدخول برابط البريد الإلكتروني,
Login with email link expiry (in minutes),تسجيل الدخول مع انتهاء صلاحية رابط البريد الإلكتروني (بالدقائق),
Login with username and password is not allowed.,غير مسموح بتسجيل الدخول باسم المستخدم وكلمة المرور.,
Login with {0},تسجيل الدخول باستخدام {0},
Logo URI,عنوان URL للشعار,
Logo URL,عنوان URL للشعار,
Logout,خروج,
Logout All Sessions,تسجيل الخروج من جميع الجلسات,
Logout All Sessions on Password Reset,تسجيل خروج جميع الجلسات عند إعادة تعيين كلمة المرور,
Logout From All Devices After Changing Password,تسجيل الخروج من جميع الأجهزة بعد تغيير كلمة المرور,
Logs To Clear,سجلات لمسح,
Logs to Clear,سجلات لمسح,
Long Text,نص طويل,
Looks like you didn't change the value,يبدو أنك لم تغير القيمة,
Looks like you haven\u2019t received any notifications.,يبدو أنك لم تتلق أي إشعارات.,
Looks like you haven’t added any third party apps.,يبدو أنك لم تقم بإضافة أي تطبيقات تابعة لجهات خارجية.,
Looks like you haven’t received any notifications.,يبدو أنك لم تتلق أي إشعارات.,
Low,منخفض,
M,م,
MIT License,رخصة معهد ماساتشوستس للتكنولوجيا,
MM,MM,
Madam,سيدتي,
Main Section,القسم العام,
Main Section (HTML),القسم الرئيسي (HTML),
Main Section (Markdown),القسم الرئيسي (تخفيض السعر),
Maintenance Manager,مدير الصيانة,
Maintenance User,مستخدم الصيانة,
Major,رائد,
"Make ""name"" searchable in Global Search","اجعل ""الاسم"" قابلا للبحث في البحث العالمي",
Make Attachment Public (by default),جعل المرفق عامًا (افتراضيًا),
Make Attachments Public by Default,جعل المرفقات عامة بشكل افتراضي,
Make sure to configure a Social Login Key before disabling to prevent lockout,تأكد من تكوين مفتاح تسجيل الدخول الاجتماعي قبل التعطيل لمنع الإغلاق,
Make use of longer keyboard patterns,الاستفادة من نماذج لوحة المفاتيح أطول,
Make {0},اصنع {0},
Makes the page public,يجعل الصفحة عامة,
Male,ذكر,
Manage 3rd party apps,إدارة تطبيقات الطرف الثالث,
Manage Billing,إدارة الفواتير,
Mandatory,إلزامية,
Mandatory Depends On,إلزامي يعتمد على,
Mandatory Depends On (JS),إلزامي يعتمد على (JS),
Mandatory Information missing:,معلومات إلزامية مفقود:,
Mandatory field: set role for,الحقل إلزامي :تعيين الدور ل\n<br>\nMandatory field: set role for,
Mandatory field: {0},حقل إلزامي: {0},
"Mandatory fields required in table {0}, Row {1}",الحقول الالزامية في جدول {0} صف رقم {1} مطلوبة,
Mandatory fields required in {0},الحقول الإلزامية المطلوبة في {0},
Mandatory fields required:,الحقول الإلزامية المطلوبة:,Error message in web form
Mandatory:,إلزامية:,
Map,خريطه,
Map Columns,خريطة الأعمدة,
Map View,عرض الخريطة,
Map columns from {0} to fields in {1},قم بتعيين الأعمدة من {0} إلى الحقول الموجودة في {1},
Map route parameters into form variables. Example <code>/project/&lt;name&gt;</code>,تعيين معلمات الطريق في متغيرات النموذج. مثال <code>/project/&lt;name&gt;</code>,
Mapping column {0} to field {1},تعيين العمود {0} إلى الحقل {1},
Margin Bottom,الهامش السفلي,
Margin Left,الهامش الأيسر,
Margin Right,هامش الحق,
Margin Top,أعلى الهامش,
MariaDB Variables,متغيرات ماريا دي بي,
Mark all as read,وضع علامة على الكل كمقروءة,
Mark as Read,ضع إشارة مقروء,
Mark as Spam,علامة كدعاية,
Mark as Unread,حدده كغير مقروء,
Markdown,مصغر,
Markdown Editor,محرر تخفيض السعر,
Marked As Spam,محددة كدعايات,
Marketing Manager,مدير التسويق,
Mask,قناع,
Master,سيد,
Max 500 records at a time,500 سجل كحد أقصى في نفس الوقت,
Max Attachments,الحد الأقصى للمرفقات,
Max File Size (MB),الحجم الأقصى للملف (ميغابايت),
Max Height,أقصى ارتفاع,
Max Length,الحد الاقصى للطول,
Max Report Rows,الحد الأقصى لصفوف التقرير,
Max Value,القيمة القصوى,
Max attachment size,الحد الأقصى لحجم المرفق,
Max auto email report per user,الحد الأقصى لتقرير البريد الإلكتروني التلقائي لكل مستخدم,
Max signups allowed per hour,الحد الأقصى المسموح به للاشتراكات في الساعة,
Max width for type Currency is 100px in row {0},عرض ماكس لنوع العملة هو 100px في الصف {0},
Maximum,أقصى,
Maximum Attachment Limit of {0} has been reached for {1} {2}.,تم الوصول إلى الحد الأقصى للمرفقات وهو {0} لـ {1} {2}.,
Maximum attachment limit of {0} has been reached.,تم الوصول إلى الحد الأقصى للمرفقات وهو {0}.,
Maximum {0} rows allowed,الحد الأقصى {0} الصفوف المسموح,
Maybe,ربما,
Me,أنا,
Meaning of Different Permission Types,معنى أنواع الأذونات المختلفة,
Medium,متوسط,
Meeting,اجتماع,
Meets Condition?,يفي بالشرط؟,
Memory Usage,استخدام الذاكرة,
Memory Usage in MB,استخدام الذاكرة بالميجابايت,
Mention,أشير,
Mentions,يذكر,
Menu,الخيارات,
Merge with existing,دمج مع الموجود,
Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,الدمج مسموح فقط بين مجموعة ومجموعة أو فرع وفرع<br>Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,
Message,رسالة,
Message Examples,أمثلة رسالة,
Message ID,معرف الرسالة,
Message Parameter,معامل الرسالة,
Message Sent,تم إرسال الرسالة,
Message Type,نوع الرسالة,
Message clipped,رسالة قص,
Message from server: {0},رسالة من الخادم: {0},
Message not setup,رسالة لا الإعداد,
Message to be displayed on successful completion,سيتم عرض الرسالة عند الانتهاء بنجاح,
Message-id,معرف الرسالة,
Messages,الرسائل,
Meta,ميتا,
Meta Description,ميتا الوصف,
Meta Image,صورة ميتا,
Meta Tags,العلامات الفوقية,
Meta Title,عنوان الفوقية,
Meta description,وصف الميتا,
Meta image,صورة ميتا,
Meta title,عنوان ميتا,
Meta title for SEO,عنوان Meta لـ SEO,
Metadata,البيانات الوصفية,
Method,طريقة,
Method Not Allowed,الطريقة غير مسموح بها,
Method is required to create a number card,الطريقة مطلوبة لإنشاء بطاقة أرقام,
Mid Center,مركز منتصف,
Middle Name,الاسم الأوسط,
Milestone,معلم,
Milestone Tracker,معلما المقتفي,
Minimum,الحد الأدنى,
Minimum Password Score,الحد الأدنى لدرجة كلمة المرور,
Minor,قاصر,
Minutes,الدقائق,Duration
Minutes After,بعد دقائق,
Minutes Before,قبل دقائق,
Minutes Offset,إزاحة الدقائق,
Misconfigured,تم تكوينه بشكل خاطئ,
Miss,ملكة جمال,
Missing DocType,DocType مفقود,
Missing Field,الحقل المفقود,
Missing Fields,حقول مفقودة,
Missing Filters Required,المرشحات المفقودة مطلوبة,
Missing Permission,إذن مفقود,
Missing Value,القيمة المفقودة,
Missing Values Required,القيم المفقودة مطلوبة,
Mobile,الجوال,
Mobile No,رقم الجوال,
Modal Trigger,الزناد مشروط,
Module,وحدة,
Module (for export),الوحدة (للتصدير),
Module Def,تعريف وحدة برمجية,
Module HTML,وحدة HTML,
Module Name,اسم وحدة,
Module Onboarding,وحدة Onboarding,
Module Profile,الملف الشخصي للوحدة,
Module Profile Name,اسم ملف تعريف الوحدة النمطية,
Module onboarding progress reset,إعادة ضبط تقدم الوحدة النمطية,
Module to Export,وحدة لتصدير,
Module {} not found,الوحدة النمطية {} غير موجودة,
Modules,وحدات برمجية,
Modules HTML,وحدات HTML,
Monday,الاثنين,
Monospace,معدل النصوص والشروط,
Month,شهر,
Monthly,شهريا,
Monthly Long,الشهرية الطويلة,
More,أكثر,
More Info,مزيد من المعلومات,
More Information,المزيد من المعلومات,
More articles on {0},المزيد من المقالات حول {0},
More content for the bottom of the page.,المزيد من المحتوى لأسفل الصفحة.,
Most Used,الأكثر استخداما,
Most probably your password is too long.,على الأرجح أن كلمة المرور الخاصة بك طويلة جدًا.,
Move,تحرك,
Move To,الانتقال إلى,
Move To Trash,ارسال الى سلة المحذوفات,
Move current and all subsequent sections to a new tab,انقل الأقسام الحالية وجميع الأقسام اللاحقة إلى علامة تبويب جديدة,
Move cursor to above row,حرك المؤشر إلى الصف أعلاه,
Move cursor to below row,حرك المؤشر إلى الصف أدناه,
Move cursor to next column,نقل المؤشر إلى العمود التالي,
Move cursor to previous column,نقل المؤشر إلى العمود السابق,
Move sections to new tab,نقل الأقسام إلى علامة تبويب جديدة,
Move the current field and the following fields to a new column,انقل الحقل الحالي والحقول التالية إلى عمود جديد,
Move to Row Number,الانتقال إلى رقم الصف,
Move to next step when clicked inside highlighted area.,انتقل إلى الخطوة التالية عند النقر داخل المنطقة المميزة.,
Mozilla doesn't support :has() so you can pass parent selector here as workaround,لا تدعم Mozilla :has() لذا يمكنك تمرير محدد الأصل هنا كحل بديل,
Mr,السيد,r
Mrs,السيدة,
Ms,السيدة,s
Multiple root nodes not allowed.,العقد الجذرية متعددة غير مسموح به.,
Must be a publicly accessible Google Sheets URL,يجب أن يكون عنوان URL الخاص بجداول بيانات Google متاحًا للجميع,
"Must be enclosed in '()' and include '{0}', which is a placeholder for the user/login name. i.e. (&(objectclass=user)(uid={0}))",يجب تضمينه في '()' ويتضمن '{0}'، وهو عنصر نائب لاسم المستخدم/تسجيل الدخول. على سبيل المثال (&(objectclass=user)(uid={0})),
"Must be of type ""Attach Image""",يجب أن يكون من نوع &quot;إرفاق صورة&quot;,
Must have report permission to access this report.,يجب أن يكون لديك إذن تقارير للوصول إلى هذا التقرير.,
Must specify a Query to run,يجب تحديد استعلام لتشغيل,
Mute Sounds,كتم الصوتيات,
Mx,مكس,x
My Account,حسابي,
My Device,جهازي,
My Filter,الفلتر الخاص بي,
MyISAM,MYISAM,
"NOTE: If you add states or transitions in the table, it will be reflected in the Workflow Builder but you will have to position them manually. Also Workflow Builder is currently in <b>BETA</b>.",ملاحظة: إذا قمت بإضافة حالات أو انتقالات في الجدول، فسوف ينعكس ذلك في Workflow Builder ولكن سيتعين عليك تحديد موضعها يدويًا. كما أن Workflow Builder موجود حاليًا في <b>نسخة تجريبية</b>.,
NOTE: This box is due for depreciation. Please re-setup LDAP to work with the newer settings,ملحوظة: هذا المربع مخصص للإهلاك. الرجاء إعادة إعداد LDAP للعمل مع الإعدادات الأحدث,
Name,الاسم,
Name (Doc Name),الاسم (اسم المستند),
"Name already taken, please set a new name",الاسم مأخوذ بالفعل، يرجى تعيين اسم جديد,
Name cannot contain special characters like {0},الإسم لا يمكن أن يحتوي على أحرف خاصة مثل {0},
Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,اسم نوع الوثيقة (DOCTYPE) تريد هذا الحقل لتكون مرتبطة. على سبيل المثال العملاء,
Name of the new Print Format,اسم الشكل الجديد طباعة,
Name of {0} cannot be {1},اسم {0} لا يمكن أن يكون {1},
Names and surnames by themselves are easy to guess.,الأسماء والألقاب في حد ذاتها سهلة التخمين.,
Naming,التسمية,
"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present)</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","خيارات التسمية:
<ol><li><b>field:[fieldname]</b> - حسب الحقل</li><li><b>naming_series:</b> - حسب سلسلة التسمية (يجب أن يكون الحقل المسمى naming_series موجودًا)</li><li><b>مطالبة</b> - مطالبة المستخدم بالاسم</li><li><b>[سلسلة]</b> - سلسلة حسب بادئة (مفصولة بنقطة)؛ على سبيل المثال PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - استبدل جميع الكلمات بين قوسين (أسماء الحقول، كلمات التاريخ (DD، MM، YY)، السلسلة) بقيمتها. خارج الأقواس، يمكن استخدام أي حرف.</li></ol>",
Naming Rule,قاعدة التسمية,
Naming Series,سلسلة التسمية,
Naming Series mandatory,تسمية سلسلة إلزامية,
Navbar,نافبار,
Navbar Item,عنصر Navbar,
Navbar Settings,إعدادات Navbar,
Navbar Template,قالب نافبار,
Navbar Template Values,قيم قالب نافبار,
Navigate list down,انتقل القائمة لأسفل,Description of a list view shortcut
Navigate list up,انتقل القائمة لأعلى,Description of a list view shortcut
Navigate to main content,انتقل إلى المحتوى الرئيسي,
Navigation Buttons,أزرار التنقل,
Navigation Settings,إعدادات التنقل,
Need Help?,هل تحتاج إلى مساعدة؟,
Need Workspace Manager role to edit private workspace of other users,تحتاج إلى دور Workspace Manager لتحرير مساحة العمل الخاصة للمستخدمين الآخرين,
Negative Value,قيمة سالبة,
Nested filters must be provided as a list or tuple.,يجب توفير عوامل التصفية المتداخلة كقائمة أو صف.,
Nested set error. Please contact the Administrator.,خطأ مجموعة متداخلة . يرجى الاتصال بمدير البرنامج.,
Network Printer Settings,إعدادات طابعة الشبكة,
Never,أبدا,
New,جديد,
New Activity,نشاط جديد,
New Address,العنوان الجديد,
New Chart,مخطط جديد,
New Contact,جهة اتصال جديدة,
New Custom Block,كتلة مخصصة جديدة,
New Custom Print Format,تنسيق طباعة مخصص جديد,
New Document Form,نموذج وثيقة جديدة,
New Document Shared {0},مستند جديد مشترك {0},
New Email,بريد إلكتروني جديد,
New Email Account,حساب بريد إلكتروني جديد,
New Event,حدث جديد,
New Folder,ملف جديد,
New Kanban Board,مجلس كانبان جديدة,
New Links,روابط جديدة,
New Mention on {0},إشارة جديدة في {0},
New Message from Website Contact Page,رسالة جديدة من موقع الاتصال الصفحة,
New Name,اسم جديد,
New Notification,إخطار جديد,
New Number Card,بطاقة الرقم الجديد,
New Onboarding,تأهيل جديد,
New Password,كلمة مرور جديدة,
New Print Format Name,اسم تنسيق طباعة جديد,
New Quick List,قائمة سريعة جديدة,
New Report name,اسم التقرير الجديد,
New Role,دور جديد,
New Shortcut,اختصار جديد,
New Sidebar Item,عنصر شريط جانبي جديد,
New Users (Last 30 days),المستخدمون الجدد (آخر 30 يومًا),
New Value,قيمة جديدة,
New Workflow Name,اسم سير العمل الجديد,
New Workspace,مساحة عمل جديدة,
"New line separated list of allowed public client URLs (eg <code>https://frappe.io</code>), or <code>*</code> to accept all.
<br>
Public clients are restricted by default.","قائمة مفصولة بسطر جديد لعناوين URL العامة المسموح بها للعملاء (على سبيل المثال <code>https://frappe.io</code>)، أو <code>*</code> لقبول الكل.
<ر>
يتم تقييد العملاء العامين بشكل افتراضي.",
New line separated list of scope values.,سطر جديد مفصول بقائمة قيم النطاق.,
"New lines separated list of strings representing ways to contact people responsible for this client, typically email addresses.",سطور جديدة مفصولة بقائمة من السلاسل التي تمثل طرق الاتصال بالأشخاص المسؤولين عن هذا العميل، وعادة ما تكون عناوين البريد الإلكتروني.,
New password cannot be same as old password,كلمة المرور الجديدة لا يمكن أن تكون نفس كلمة المرور القديمة,
New updates are available,تحديثات جديدة متاحة,
New users will have to be manually registered by system managers.,سيتعين على مديري النظام تسجيل المستخدمين الجدد يدويًا.,
New value to be set,القيمة الجديدة التي سيتم تحديدها,
New {0},{0} جديد,
New {0} Created,جديد {0} تم إنشاؤه,
New {0} {1} added to Dashboard {2},تمت إضافة {0} {1} جديد إلى لوحة التحكم {2},
New {0} {1} created,تم إنشاء {0} {1} جديد,
New {0}: {1},جديد {0}: {1},
New {} releases for the following apps are available,تتوفر {} إصدارات جديدة للتطبيقات التالية,
Newly created user {0} has no roles enabled.,المستخدم الذي تم إنشاؤه حديثًا {0} ليس لديه أدوار ممكنة.,
Newsletter Manager,مدير النشرة الإخبارية,
Next,التالي,
Next 14 Days,الـ 14 يومًا القادمة,
Next 30 Days,الثلاثين يومًا القادمة,
Next 6 Months,الستة أشهر القادمة,
Next 7 Days,7 أيام القادمة,
Next Action Email Template,التالي عمل قالب البريد الإلكتروني,
Next Actions,الإجراءات التالية,
Next Actions HTML,العمليات القادمة HTML,
Next Document,الوثيقة التالية,
Next Execution,التنفيذ القادم,
Next Form Tour,جولة النموذج التالي,
Next Month,الشهر القادم,
Next Quarter,الربع القادم,
Next Schedule Date,تاريخ الجدول التالي,
Next Scheduled Date,التاريخ المقرر التالي,
Next State,الحالية التالية,
Next Step Condition,شرط الخطوة التالية,
Next Sync Token,رمز المزامنة التالي,
Next Week,الأسبوع القادم,
Next Year,العام القادم,
Next actions,الإجراءات التالية,
Next on Click,التالي عند النقر,
No,لا,
No Active Sessions,ليست هناك جلسات نشطة,
No Copy,اي نسخة,
No Data,لا توجد بيانات,
No Data...,لا توجد بيانات...,
No Email Account,ليس لديك حساب البريد الإلكتروني,
No Email Accounts Assigned,لم يتم تعيين حسابات البريد الإلكتروني,
No Email field found in {0},لم يتم العثور على حقل بريد إلكتروني في {0},
No Emails,لا رسائل البريد الإلكتروني,
No Entry for the User {0} found within LDAP!,لم يتم العثور على إدخال للمستخدم {0} في LDAP!,
No Filters Set,لا توجد فلاتر,
No Google Calendar Event to sync.,لا يوجد حدث تقويم Google للمزامنة.,
No Images,لا توجد صور,
No LDAP User found for email: {0},لم يتم العثور على مستخدم LDAP للبريد الإلكتروني: {0},
No Label,بدون تسمية,
No Letterhead,لا ترويسة,
No Name Specified for {0},لا يوجد اسم محدد لـ {0},
No New notifications,لا توجد إشعارات جديدة,
No Permissions Specified,لا الأذونات المحددة,
